product_id,user_id,content,score,time,useful_vote,sentiment,clean_text,tokenized,label
8735304,e2078924f90a5af83148e33921a6c530,手机收到一段时间了，现在才有空评论，双11购入便宜了100，划算帮妈妈买的，老人家很喜欢，对比了几款荣耀华为，还是觉得8x这款性价比高，首先麒麟710处理器算是比较新，各种测试都很流畅，加上AI的特性，感觉真的是越用越顺，单开吃鸡4g的运存还有2.48可用，游戏体验开到高帧率和高清，比iPhone稍微欠那么一点点顺滑，但已经很好了，可能6g运存更好（喜欢游戏的朋友），然后对比了强制GPU渲染打开，发现没那么顺畅，因为单独GPU性能没那么强，需要CPU一起运作会更好，还有就是建议把游戏添加到游戏助手，对游戏会优化更好。（参阅网络评写做的测试）屏幕分辨率很好，细腻，色彩也很好，拍照方面，千元机来讲算高的了，前置后置都不错，HDR效果不错，高光和暗部均衡，由于没拿新机子发评论就没上传给大家看，有兴趣的可以看看网络评测，通话测试信号也很稳定，声音清晰，外放声音稍欠，音量大有点失真，可以接受。电池续航方面，真的很耐用，中度使用一天没问题，充电一小时多点充满。人脸解锁和指纹都很灵敏。总之，千元机能做到这个质量我给95分，能添加个NFC就完美了，第一次写这么长的评论，希望可以帮到想购入的朋友！,5.0,2018/12/4 21:07,4.0,1.0,手机收到一段时间了，现在才有空评论，双购入便宜了，划算帮妈妈买的，老人家很喜欢，对比了几款荣耀华为，还是觉得这款性价比高，首先麒麟处理器算是比较新，各种测试都很流畅，加上的特性，感觉真的是越用越顺，单开吃鸡的运存还有可用，游戏体验开到高帧率和高清，比稍微欠那么一点点顺滑，但已经很好了，可能运存更好喜欢游戏的朋友，然后对比了强制渲染打开，发现没那么顺畅，因为单独性能没那么强，需要一起运作会更好，还有就是建议把游戏添加到游戏助手，对游戏会优化更好。参阅网络评写做的测试屏幕分辨率很好，细腻，色彩也很好，拍照方面，千元机来讲算高的了，前置后置都不错，效果不错，高光和暗部均衡，由于没拿新机子发评论就没上传给大家看，有兴趣的可以看看网络评测，通话测试信号也很稳定，声音清晰，外放声音稍欠，音量大有点失真，可以接受。电池续航方面，真的很耐用，中度使用一天没问题，充电一小时多点充满。人脸解锁和指纹都很灵敏。总之，千元机能做到这个质量我给分，能添加个就完美了，第一次写这么长的评论，希望可以帮到想购入的朋友！,手机 收到 一段时间 现在 有空 评论 双 购入 便宜 划算 帮 妈妈 买 老人家 喜欢 几款 荣耀 华为 觉得 款 性价比 高 麒麟 处理器 算是 比较 新 测试 流畅 加上 特性 感觉 真的 越用 越顺 单开 吃 鸡 运存 可用 游戏 体验 开到 高 帧 率 高清 稍微 欠 一点点 顺滑 已经 可能 运存 更好 喜欢 游戏 朋友 强制 渲染 打开 发现 没 顺畅 单独 性能 没 强 需要 一起 运作 会 更好 建议 游戏 添加 游戏 助手 游戏 会 优化 更好 参阅 网络 评写 做 测试 屏幕 分辨率 细腻 色彩 拍照 方面 千元 机 来讲 算高 前置 后置 不错 效果 不错 高光 暗部 均衡 没拿新 机子 发 评论 没上 传给 兴趣 看看 网络 评测 通话 测试 信号 稳定 声音 清晰 外放 声音 稍 欠 音量 有点 失真 接受 电池 续航 方面 真的 耐用 中度 使用 一天 没 问题 充电 小时 多点 充满 人脸 解锁 指纹 灵敏 千元 机能 做到 质量 分 添加 完美 第一次 写 长 评论 希望 帮到 想 购入 朋友,1
8735304,3c2ac2c4ecd03c55c5d7cbb5451600ed,挺好的，毕竟之前用的单位发的手机太渣了，新手机爽的不要不要的。盒子里面连海绵都没有，手机在里面咣当咣当的，不知道是什么原因，总之手机没事就行了。摄像头歪的，朋友的p20也歪。希望华为越做越好。家里华为设备越来越多了。,5.0,2018/10/1 19:06,163.0,0.16839491,挺好的，毕竟之前用的单位发的手机太渣了，新手机爽的不要不要的。盒子里面连海绵都没有，手机在里面咣当咣当的，不知道是什么原因，总之手机没事就行了。摄像头歪的，朋友的也歪。希望华为越做越好。家里华为设备越来越多了。,挺 毕竟 之前 单位 发 手机 太渣 新手机 爽 不要 不要 盒子 里面 海绵 没有 手机 里面 咣当 咣当 知道 原因 手机 没事 就行了 摄像头 歪 朋友 歪 希望 华为 越做越 家里 华为 设备 越来越,0
8735304,249b90ad74272335710c06bb3534dcaa,宝贝不错，帮同事买的，女朋友自用款推荐给同事的，他也觉得还不错，好评吧，下次考虑自己买个这个做备用机，性价比很高。,5.0,2018/12/9 13:04,0.0,0.999801621,宝贝不错，帮同事买的，女朋友自用款推荐给同事的，他也觉得还不错，好评吧，下次考虑自己买个这个做备用机，性价比很高。,宝贝 不错 帮 同事 买 女朋友 自用 款 推荐 同事 觉得 不错 好评 下次 考虑 买个 做 备用机 性价比 高,1
8735304,6d2b66cc4b8be2b090bcf799a7e49d47,手机已收到！买给老婆的，老婆挺喜欢，一千多元颜值高荣耀良心机。先用着看以后再来评价！！！,5.0,2018/12/8 15:26,0.0,0.567064408,手机已收到！买给老婆的，老婆挺喜欢，一千多元颜值高荣耀良心机。先用着看以后再来评价！！！,手机 收到 买 老婆 老婆 挺 喜欢 一千多元 颜值 高 荣耀 良心 机 先用 以后 评价,1
8735304,3a20cd505d8558476b710679739fbe69,京东发货就是快给京东物流点赞。荣耀6荣耀6p荣耀5c荣耀6x荣耀7x荣耀8荣耀8青春版。荣耀v10华为p9荣耀8x这是我买过用过的所有华为手机。屏幕比我现在用的v10好多了，荣耀v10是所有手机里屏幕最差的。荣耀8x全面屏太震撼了。用着很舒服。屏幕有点大。不过还好。总之是一步很值得买的手机，又是一步走量的手机，这款手机轻轻松松京东过100万台评价。先体验先这样，用后追平感受。,5.0,2018/9/12 19:44,4.0,0.999999999,京东发货就是快给京东物流点赞。荣耀荣耀荣耀荣耀荣耀荣耀荣耀青春版。荣耀华为荣耀这是我买过用过的所有华为手机。屏幕比我现在用的好多了，荣耀是所有手机里屏幕最差的。荣耀全面屏太震撼了。用着很舒服。屏幕有点大。不过还好。总之是一步很值得买的手机，又是一步走量的手机，这款手机轻轻松松京东过万台评价。先体验先这样，用后追平感受。,京东 发货 快 京东 物流 点赞 荣耀 荣耀 荣耀 荣耀 荣耀 荣耀 荣耀 青春 版 荣耀 华为 荣耀 买 华为 手机 屏幕 现在 好多 荣耀 手机 里 屏幕 最差 荣耀 全面 屏太 震撼 舒服 屏幕 有点 还好 一步 值得 买 手机 一步 走量 手机 款 手机 轻轻松松 京东 万台 评价 先 体验 先 用后 追平 感受,1
8735304,dcfda9107ae03eca778ff7e36d485bfd,用了两天过来评论一下，机子比我在网上看到的图片要大，长，玩王者挺好的，想买的兄弟可以先看一下详情,5.0,2018/9/19 13:32,35.0,0.499766396,用了两天过来评论一下，机子比我在网上看到的图片要大，长，玩王者挺好的，想买的兄弟可以先看一下详情,两天 过来 评论 一下 机子 网上 看到 图片 长 玩 王者 挺 想 买 兄弟 先看 一下 详情,0
8735304,d07c7c1d34b98c22d0739057fc8c87e2,挺好的，配送比之前说的快点，手机整体还不错，不算大，很流畅，可能相对来说偏长，我看别人也说过，处理器是710f，应该跟710没有太大的区别，跑分13万多，跟之前看测评差不多?，处理器不用担心，红色的很好看，手感也不错，就这个价位来说，性价比很高了，顺便说一句，这个的外观跟华为nova3很像???，,5.0,2018/10/2 16:33,7.0,0.999999996,挺好的，配送比之前说的快点，手机整体还不错，不算大，很流畅，可能相对来说偏长，我看别人也说过，处理器是，应该跟没有太大的区别，跑分万多，跟之前看测评差不多，处理器不用担心，红色的很好看，手感也不错，就这个价位来说，性价比很高了，顺便说一句，这个的外观跟华为很像，,挺 配送 之前 说 快点 手机 整体 不错 不算 流畅 可能 相对来说 偏长 说 处理器 应该 没有 太大 区别 跑 分 万多 之前 测评 差不多 处理器 不用 担心 红色 好看 手感 不错 价位 性价比 高 顺便 说 一句 外观 华为,1
8735304,24e9d51223da21f9cb441aa653b4c704,送货速度杠杠滴，服务态度也很不错，货感觉挺好的，很满意,5.0,2018/12/13 12:21,0.0,0.995310484,送货速度杠杠滴，服务态度也很不错，货感觉挺好的，很满意,送货 速度 杠杠 滴 服务态度 不错 货 感觉 挺 满意,1
8735304,5e183be2f4f338cca05908fdbd1b1ba7,盼星星盼月亮终于盼到了！！颜值满分！性能也不错！！拍照，和想象中的有所差距，仁者见仁智者见智吧。总体90+分,5.0,2018/11/14 16:50,2.0,0.839951476,盼星星盼月亮终于盼到了！！颜值满分！性能也不错！！拍照，和想象中的有所差距，仁者见仁智者见智吧。总体分,盼星星 盼 月亮 终于 盼到 颜值 满分 性能 不错 拍照 想象 中 有所 差距 仁者见仁 智者见智 总体 分,1
8735304,3c71ca501ee184d513d9588ca422348e,使用了三天再来作一个中肯的评价。首先来说，国产机绝对是一分钱一分货！虽然说千元机，但还是不错的，优缺点也是可圈可点：1.手机外观硬件设计非常漂亮，绝对赞一个！息屏时特别黑，好美。2.系统常用的功能还是都有的，经过了几年的打磨，EMUI系统功能越来越完善！3.特别省电，比起苹果机，还是这句话甩他几条街，足够使用一天，不用担心会没电。最大的问题，也是最讨厌的地方：EMUI系统内置的推广应用和~太多了，连华为自家的应用商店，音乐，视频，主题等一打开都会播放~，这个太不应该了！,5.0,2018/9/29 22:50,33.0,0.99785897,使用了三天再来作一个中肯的评价。首先来说，国产机绝对是一分钱一分货！虽然说千元机，但还是不错的，优缺点也是可圈可点：手机外观硬件设计非常漂亮，绝对赞一个！息屏时特别黑，好美。系统常用的功能还是都有的，经过了几年的打磨，系统功能越来越完善！特别省电，比起苹果机，还是这句话甩他几条街，足够使用一天，不用担心会没电。最大的问题，也是最讨厌的地方：系统内置的推广应用和太多了，连华为自家的应用商店，音乐，视频，主题等一打开都会播放，这个太不应该了！,使用 三天 再来作 一个 中肯 评价 国产机 绝对 一分钱 一分货 说 千元 机 不错 优缺点 可圈可点 手机 外观 硬件 设计 非常 漂亮 绝对 赞 一个 息 屏时 特别 黑 好美 系统 常用 功能 几年 打磨 系统 功能 越来越 完善 特别 省 电 比起 苹果机 这句 话 甩 几条 街 足够 使用 一天 不用 担心 会 没电 最大 问题 讨厌 地方 系统 内置 推广应用 太 华为 应用 商店 音乐 视频 主题 打开 会 播放 太 应该,1
8735304,569772645f2121969f650f762095cd9e,帅呆了酷毙了简直无法比喻了，非常好看的一部手机，屏幕挺大的，电池续航很好，摸上去很有手感，刚看第一眼的时候就相中了，直接付了定金，嘿嘿，次日下午到货，迫不及待的把玩了一下午，到现在才来评价，照相也说得过去，夜景照的好，抬腕亮屏挺实用，就是有点小慢，嘿嘿。上点图，你们帮我看看漏光吗???我看着我好像有点。。。。。。???,5.0,2018/9/12 23:06,34.0,0.999874152,帅呆了酷毙了简直无法比喻了，非常好看的一部手机，屏幕挺大的，电池续航很好，摸上去很有手感，刚看第一眼的时候就相中了，直接付了定金，嘿嘿，次日下午到货，迫不及待的把玩了一下午，到现在才来评价，照相也说得过去，夜景照的好，抬腕亮屏挺实用，就是有点小慢，嘿嘿。上点图，你们帮我看看漏光吗我看着我好像有点。。。。。。,帅呆了 酷毙了 简直 无法 比喻 非常 好看 一部 手机 屏幕 挺大 电池 续航 摸上去 手感 刚看 第一眼 相中 直接 付 定金 次日 下午 到货 迫不及待 把玩 下午 现在 评价 照相 说得过去 夜景 抬腕 亮 屏 挺 实用 有点 小慢 上点 图 帮 看看 漏光 看着 好像 有点,1
8735304,b53cb05fab4995c42a284c4686692fb0,千元手机能做到这种程度，真心不错。大爱荣耀。,5.0,2018/9/12 18:07,53.0,0.98843511,千元手机能做到这种程度，真心不错。大爱荣耀。,千元 手机 做到 这种 程度 真心 不错 大爱 荣耀,1
8735304,15a997aea95b3308f7011e1e39948bca,首先，我是一位学生，为买手机之前，做了很多课前预习啦，在18号中午下的单，19号中午就派送啦而且快递哥哥人超级的好为我讲解了很多关于这方面的知识第二，没有像其他评论所说那样，机身有刮痕第三，可能是新机的问题，触屏什么的没有问题(会在这个星期内仔细体验，看看有没有出什么问题，再具体解决)所以，总体来说是很不错的哦到时候再来追评,5.0,2018/9/19 17:51,38.0,0.988942127,首先，我是一位学生，为买手机之前，做了很多课前预习啦，在号中午下的单，号中午就派送啦而且快递哥哥人超级的好为我讲解了很多关于这方面的知识第二，没有像其他评论所说那样，机身有刮痕第三，可能是新机的问题，触屏什么的没有问题会在这个星期内仔细体验，看看有没有出什么问题，再具体解决所以，总体来说是很不错的哦到时候再来追评,一位 学生 买手机 之前 做 很多 课前预习 号 中午 单 号 中午 派送 快递 哥哥 超级 讲解 很多 这方面 知识 第二 没有 评论 所说 机身 刮痕 第三 可能 新机 问题 触屏 没有 问题 会 星期 仔细 体验 看看 有没有 出 问题 具体 解决 总体 不错 到时候 再来 追评,1
8735304,a3ad7f6caa6ea248cbf4a14baf5453af,手机很好看，我不玩游戏这个配置日常够了。,5.0,2018/9/11 17:19,44.0,0.998723292,手机很好看，我不玩游戏这个配置日常够了。,手机 好看 玩游戏 配置 日常 够,1
8735304,9eeacd797704047929277639b745f1a0,挺好用的给爸爸买的手机还不错哦！,5.0,2018/9/12 21:24,101.0,0.997052362,挺好用的给爸爸买的手机还不错哦！,挺好用 爸爸 买 手机 不错,1
8735304,ac1111c13fb0185da2bd8eba5caeb3c4,霸屏手机屏占比就是高，6.5寸屏和我原来的5.5寸外形尺寸差不多，外观非常漂亮，试用了下真不错，打开网页速度快，各方面做的都不错，给五星好评。,5.0,2018/9/12 14:55,37.0,0.999990541,霸屏手机屏占比就是高，寸屏和我原来的寸外形尺寸差不多，外观非常漂亮，试用了下真不错，打开网页速度快，各方面做的都不错，给五星好评。,霸屏 手机 屏 占 高 寸屏 原来 寸 外形尺寸 差不多 外观 非常 漂亮 试用 真不错 打开 网页 速度 快 方面 做 不错 五星 好评,1
